grid_point_id,date,grid_latitude,grid_longitude,sst_celsius,sst_anomaly_celsius,quality_level,satellite_product,resolution_deg
202,2026-08-25,7.5,89.0,29.66,1.31,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
203,2026-08-25,7.5,89.5,29.55,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
204,2026-08-25,7.5,90.0,29.3,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
205,2026-08-25,7.5,90.5,29.16,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
206,2026-08-25,7.5,91.0,29.49,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
207,2026-08-25,7.5,91.5,29.52,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
208,2026-08-25,7.5,92.0,29.18,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
209,2026-08-25,7.5,92.5,29.13,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
210,2026-08-25,7.5,93.0,29.44,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
211,2026-08-25,7.5,93.5,29.59,1.24,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
212,2026-08-25,7.5,94.0,28.98,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
213,2026-08-25,8.0,68.0,29.6,1.3,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
214,2026-08-25,8.0,68.5,29.04,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
215,2026-08-25,8.0,69.0,29.15,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
216,2026-08-25,8.0,69.5,28.95,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
217,2026-08-25,8.0,70.0,28.95,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
218,2026-08-25,8.0,70.5,29.1,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
219,2026-08-25,8.0,71.0,29.31,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
220,2026-08-25,8.0,71.5,29.54,1.24,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
221,2026-08-25,8.0,72.0,28.96,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
222,2026-08-25,8.0,72.5,29.29,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
223,2026-08-25,8.0,73.0,29.2,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
224,2026-08-25,8.0,73.5,29.6,1.3,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
225,2026-08-25,8.0,74.0,27.64,-0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
226,2026-08-25,8.0,74.5,27.77,-0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
227,2026-08-25,8.0,75.0,27.53,-0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
228,2026-08-25,8.0,75.5,28.15,-0.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
229,2026-08-25,8.0,76.0,27.95,-0.35,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
230,2026-08-25,8.0,76.5,27.92,-0.38,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
231,2026-08-25,8.0,77.0,27.54,-0.76,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
232,2026-08-25,8.0,77.5,28.98,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
233,2026-08-25,8.0,78.0,29.46,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
234,2026-08-25,8.0,78.5,29.29,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
235,2026-08-25,8.0,79.0,29.05,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
236,2026-08-25,8.0,79.5,29.29,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
237,2026-08-25,8.0,80.0,29.59,1.29,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
238,2026-08-25,8.0,80.5,28.98,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
239,2026-08-25,8.0,81.0,29.59,1.29,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
240,2026-08-25,8.0,81.5,29.45,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
241,2026-08-25,8.0,82.0,29.01,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
242,2026-08-25,8.0,82.5,29.48,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
243,2026-08-25,8.0,83.0,29.43,1.13,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
244,2026-08-25,8.0,83.5,29.31,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
245,2026-08-25,8.0,84.0,29.45,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
246,2026-08-25,8.0,84.5,29.01,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
247,2026-08-25,8.0,85.0,29.42,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
248,2026-08-25,8.0,85.5,29.36,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
249,2026-08-25,8.0,86.0,29.11,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
250,2026-08-25,8.0,86.5,29.39,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
251,2026-08-25,8.0,87.0,29.39,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
252,2026-08-25,8.0,87.5,29.08,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
253,2026-08-25,8.0,88.0,29.01,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
254,2026-08-25,8.0,88.5,29.16,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
255,2026-08-25,8.0,89.0,29.19,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
256,2026-08-25,8.0,89.5,29.49,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
257,2026-08-25,8.0,90.0,29.22,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
258,2026-08-25,8.0,90.5,29.43,1.13,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
259,2026-08-25,8.0,91.0,29.23,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
260,2026-08-25,8.0,91.5,28.96,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
261,2026-08-25,8.0,92.0,29.37,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
262,2026-08-25,8.0,92.5,29.54,1.24,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
263,2026-08-25,8.0,93.0,29.27,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
264,2026-08-25,8.0,93.5,29.4,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
265,2026-08-25,8.0,94.0,29.46,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
266,2026-08-25,8.5,68.0,29.18,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
267,2026-08-25,8.5,68.5,29.02,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
268,2026-08-25,8.5,69.0,29.45,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
269,2026-08-25,8.5,69.5,29.43,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
270,2026-08-25,8.5,70.0,29.45,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
271,2026-08-25,8.5,70.5,29.43,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
272,2026-08-25,8.5,71.0,28.94,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
273,2026-08-25,8.5,71.5,29.14,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
274,2026-08-25,8.5,72.0,28.98,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
275,2026-08-25,8.5,72.5,28.96,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
276,2026-08-25,8.5,73.0,29.4,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
277,2026-08-25,8.5,73.5,29.19,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
278,2026-08-25,8.5,74.0,27.51,-0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
279,2026-08-25,8.5,74.5,27.73,-0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
280,2026-08-25,8.5,75.0,28.15,-0.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
281,2026-08-25,8.5,75.5,27.6,-0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
282,2026-08-25,8.5,76.0,27.73,-0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
283,2026-08-25,8.5,76.5,27.87,-0.38,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
284,2026-08-25,8.5,77.0,27.59,-0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
285,2026-08-25,8.5,77.5,29.53,1.28,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
286,2026-08-25,8.5,78.0,29.29,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
287,2026-08-25,8.5,78.5,29.01,0.76,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
288,2026-08-25,8.5,79.0,29.16,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
289,2026-08-25,8.5,79.5,29.1,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
290,2026-08-25,8.5,80.0,28.94,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
291,2026-08-25,8.5,80.5,29.05,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
292,2026-08-25,8.5,81.0,29.24,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
293,2026-08-25,8.5,81.5,28.91,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
294,2026-08-25,8.5,82.0,28.88,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
295,2026-08-25,8.5,82.5,29.23,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
296,2026-08-25,8.5,83.0,29.15,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
297,2026-08-25,8.5,83.5,28.98,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
298,2026-08-25,8.5,84.0,29.35,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
299,2026-08-25,8.5,84.5,28.91,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
300,2026-08-25,8.5,85.0,29.04,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
301,2026-08-25,8.5,85.5,28.92,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
302,2026-08-25,8.5,86.0,29.36,1.11,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
303,2026-08-25,8.5,86.5,29.29,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
304,2026-08-25,8.5,87.0,28.98,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
305,2026-08-25,8.5,87.5,29.24,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
306,2026-08-25,8.5,88.0,29.34,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
307,2026-08-25,8.5,88.5,28.87,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
308,2026-08-25,8.5,89.0,29.31,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
309,2026-08-25,8.5,89.5,29.07,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
310,2026-08-25,8.5,90.0,28.94,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
311,2026-08-25,8.5,90.5,29.42,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
312,2026-08-25,8.5,91.0,29.27,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
313,2026-08-25,8.5,91.5,29.23,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
314,2026-08-25,8.5,92.0,29.44,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
315,2026-08-25,8.5,92.5,29.04,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
316,2026-08-25,8.5,93.0,28.86,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
317,2026-08-25,8.5,93.5,29.51,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
318,2026-08-25,8.5,94.0,29.03,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
319,2026-08-25,9.0,68.0,29.23,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
320,2026-08-25,9.0,68.5,29.47,1.27,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
321,2026-08-25,9.0,69.0,28.95,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
322,2026-08-25,9.0,69.5,29.48,1.28,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
323,2026-08-25,9.0,70.0,29.17,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
324,2026-08-25,9.0,70.5,29.46,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
325,2026-08-25,9.0,71.0,28.85,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
326,2026-08-25,9.0,71.5,29.16,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
327,2026-08-25,9.0,72.0,29.45,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
328,2026-08-25,9.0,80.5,28.9,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
329,2026-08-25,9.0,81.0,28.98,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
330,2026-08-25,9.0,81.5,28.94,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
331,2026-08-25,9.0,82.0,29.47,1.27,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
332,2026-08-25,9.0,82.5,28.97,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
333,2026-08-25,9.0,83.0,28.87,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
334,2026-08-25,9.0,83.5,29.35,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
335,2026-08-25,9.0,84.0,29.15,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
336,2026-08-25,9.0,84.5,29.2,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
337,2026-08-25,9.0,85.0,29.21,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
338,2026-08-25,9.0,85.5,29.22,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
339,2026-08-25,9.0,86.0,29.11,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
340,2026-08-25,9.0,86.5,29.47,1.27,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
341,2026-08-25,9.0,87.0,28.91,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
342,2026-08-25,9.0,87.5,29.46,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
343,2026-08-25,9.0,88.0,28.99,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
344,2026-08-25,9.0,88.5,28.92,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
345,2026-08-25,9.0,89.0,29.23,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
346,2026-08-25,9.0,89.5,29.41,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
347,2026-08-25,9.0,90.0,29.04,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
348,2026-08-25,9.0,90.5,28.84,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
349,2026-08-25,9.0,91.0,29.17,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
350,2026-08-25,9.0,91.5,29.48,1.28,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
351,2026-08-25,9.0,92.0,29.06,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
352,2026-08-25,9.0,92.5,28.8,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
353,2026-08-25,9.0,93.0,29.14,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
354,2026-08-25,9.0,93.5,29.06,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
355,2026-08-25,9.0,94.0,28.84,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
356,2026-08-25,9.5,68.0,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
357,2026-08-25,9.5,68.5,29.16,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
358,2026-08-25,9.5,69.0,28.84,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
359,2026-08-25,9.5,69.5,29.38,1.23,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
360,2026-08-25,9.5,70.0,29.13,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
361,2026-08-25,9.5,70.5,29.21,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
362,2026-08-25,9.5,71.0,29.14,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
363,2026-08-25,9.5,71.5,29.41,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
364,2026-08-25,9.5,72.0,29.35,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
365,2026-08-25,9.5,80.5,28.74,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
366,2026-08-25,9.5,81.0,28.74,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
367,2026-08-25,9.5,81.5,29.07,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
368,2026-08-25,9.5,82.0,28.95,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
369,2026-08-25,9.5,82.5,29.11,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
370,2026-08-25,9.5,83.0,28.97,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
371,2026-08-25,9.5,83.5,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
372,2026-08-25,9.5,84.0,28.85,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
373,2026-08-25,9.5,84.5,28.77,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
374,2026-08-25,9.5,85.0,28.97,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
375,2026-08-25,9.5,85.5,28.83,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
376,2026-08-25,9.5,86.0,29.14,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
377,2026-08-25,9.5,86.5,29.06,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
378,2026-08-25,9.5,87.0,29.23,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
379,2026-08-25,9.5,87.5,28.78,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
380,2026-08-25,9.5,88.0,29.26,1.11,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
381,2026-08-25,9.5,88.5,28.92,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
382,2026-08-25,9.5,89.0,29.2,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
383,2026-08-25,9.5,89.5,28.93,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
384,2026-08-25,9.5,90.0,29.31,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
385,2026-08-25,9.5,90.5,29.31,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
386,2026-08-25,9.5,91.0,28.94,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
387,2026-08-25,9.5,91.5,29.37,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
388,2026-08-25,9.5,92.0,28.95,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
389,2026-08-25,9.5,92.5,29.36,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
390,2026-08-25,9.5,93.0,28.87,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
391,2026-08-25,9.5,93.5,28.93,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
392,2026-08-25,9.5,94.0,29.35,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
393,2026-08-25,10.0,68.0,28.73,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
394,2026-08-25,10.0,68.5,29.16,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
395,2026-08-25,10.0,69.0,29.15,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
396,2026-08-25,10.0,69.5,29.35,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
397,2026-08-25,10.0,70.0,29.35,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
398,2026-08-25,10.0,70.5,29.01,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
399,2026-08-25,10.0,71.0,29.13,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
400,2026-08-25,10.0,71.5,28.78,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
401,2026-08-25,10.0,72.0,28.83,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
402,2026-08-25,10.0,81.0,29.06,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
