current_id,date,grid_latitude,grid_longitude,current_u_velocity_mps,current_v_velocity_mps,surface_current_speed_mps,surface_current_speed_knots,current_direction_deg,current_regime,depth_m,source
153,2026-08-25,13.0,86.0,0.219,0.136,0.258,0.5,58.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
154,2026-08-25,13.0,87.0,0.205,-0.053,0.212,0.41,104.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
155,2026-08-25,13.0,88.0,0.226,0.057,0.233,0.45,75.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
156,2026-08-25,13.0,89.0,0.128,0.367,0.389,0.76,19.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
157,2026-08-25,13.0,90.0,0.24,0.134,0.275,0.53,60.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
158,2026-08-25,13.0,91.0,0.071,0.198,0.21,0.41,19.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
159,2026-08-25,13.0,92.0,0.221,0.004,0.221,0.43,89.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
160,2026-08-25,13.0,93.0,0.322,0.138,0.35,0.68,66.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
161,2026-08-25,13.0,94.0,0.382,0.147,0.409,0.8,69.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
162,2026-08-25,14.0,68.0,-0.19,-0.068,0.202,0.39,250.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
163,2026-08-25,14.0,69.0,-0.125,-0.323,0.346,0.67,201.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
164,2026-08-25,14.0,70.0,-0.158,-0.284,0.325,0.63,209.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
165,2026-08-25,14.0,71.0,-0.13,-0.144,0.194,0.38,222.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
166,2026-08-25,14.0,72.0,-0.019,-0.325,0.326,0.63,183.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
167,2026-08-25,14.0,73.0,-0.178,-0.273,0.326,0.63,213.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
168,2026-08-25,14.0,85.0,0.246,0.091,0.262,0.51,69.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
169,2026-08-25,14.0,86.0,0.144,0.095,0.173,0.34,56.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
170,2026-08-25,14.0,87.0,0.243,0.246,0.346,0.67,44.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
171,2026-08-25,14.0,88.0,0.113,0.205,0.234,0.45,28.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
172,2026-08-25,14.0,89.0,0.225,0.087,0.241,0.47,68.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
173,2026-08-25,14.0,90.0,0.044,0.068,0.081,0.16,32.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
174,2026-08-25,14.0,91.0,0.159,0.252,0.298,0.58,32.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
175,2026-08-25,14.0,92.0,0.205,0.24,0.316,0.61,40.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
176,2026-08-25,14.0,93.0,0.208,0.009,0.208,0.4,87.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
177,2026-08-25,14.0,94.0,0.221,-0.077,0.234,0.45,109.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
178,2026-08-25,15.0,68.0,-0.089,-0.142,0.168,0.33,212.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
179,2026-08-25,15.0,69.0,0.016,-0.259,0.259,0.5,176.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
180,2026-08-25,15.0,70.0,-0.086,-0.286,0.299,0.58,196.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
181,2026-08-25,15.0,71.0,-0.05,-0.28,0.284,0.55,190.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
182,2026-08-25,15.0,72.0,-0.083,-0.144,0.166,0.32,210.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
183,2026-08-25,15.0,73.0,-0.215,-0.145,0.259,0.5,236.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
184,2026-08-25,15.0,85.0,0.128,0.11,0.169,0.33,49.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
185,2026-08-25,15.0,86.0,0.126,0.138,0.187,0.36,42.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
186,2026-08-25,15.0,87.0,0.153,0.139,0.207,0.4,47.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
187,2026-08-25,15.0,88.0,0.27,0.204,0.338,0.66,52.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
188,2026-08-25,15.0,89.0,0.17,0.081,0.188,0.37,64.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
189,2026-08-25,15.0,90.0,0.206,0.173,0.269,0.52,50.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
190,2026-08-25,15.0,91.0,0.057,0.124,0.136,0.26,24.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
191,2026-08-25,15.0,92.0,0.304,0.076,0.313,0.61,76.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
192,2026-08-25,15.0,93.0,0.085,0.299,0.311,0.6,15.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
193,2026-08-25,15.0,94.0,0.329,0.005,0.329,0.64,89.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
194,2026-08-25,16.0,68.0,-0.097,-0.079,0.125,0.24,230.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
195,2026-08-25,16.0,69.0,-0.168,-0.26,0.31,0.6,212.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
196,2026-08-25,16.0,70.0,-0.215,-0.231,0.316,0.61,222.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
197,2026-08-25,16.0,71.0,0.041,-0.253,0.256,0.5,170.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
198,2026-08-25,16.0,72.0,-0.184,-0.33,0.378,0.73,209.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
199,2026-08-25,16.0,73.0,-0.124,-0.373,0.393,0.76,198.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
200,2026-08-25,16.0,85.0,0.213,0.244,0.324,0.63,41.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
201,2026-08-25,16.0,86.0,0.085,0.191,0.209,0.41,24.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
202,2026-08-25,16.0,87.0,0.166,0.089,0.188,0.37,61.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
203,2026-08-25,16.0,88.0,0.26,0.095,0.277,0.54,69.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
204,2026-08-25,16.0,89.0,0.248,0.217,0.33,0.64,48.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
205,2026-08-25,16.0,90.0,0.356,0.077,0.364,0.71,77.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
206,2026-08-25,16.0,91.0,0.263,0.139,0.297,0.58,62.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
207,2026-08-25,16.0,92.0,0.19,0.155,0.245,0.48,50.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
208,2026-08-25,16.0,93.0,0.177,0.097,0.202,0.39,61.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
209,2026-08-25,16.0,94.0,0.11,-0.041,0.117,0.23,110.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
210,2026-08-25,17.0,68.0,-0.063,-0.295,0.302,0.59,192.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
211,2026-08-25,17.0,69.0,-0.244,-0.035,0.246,0.48,261.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
212,2026-08-25,17.0,70.0,-0.312,-0.275,0.416,0.81,228.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
213,2026-08-25,17.0,71.0,-0.215,-0.262,0.339,0.66,219.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
214,2026-08-25,17.0,72.0,-0.201,-0.17,0.263,0.51,229.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
215,2026-08-25,17.0,73.0,-0.116,-0.342,0.361,0.7,198.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
216,2026-08-25,17.0,85.0,0.13,0.314,0.34,0.66,22.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
217,2026-08-25,17.0,86.0,0.237,0.202,0.311,0.6,49.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
218,2026-08-25,17.0,87.0,0.324,0.157,0.36,0.7,64.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
219,2026-08-25,17.0,88.0,0.268,0.17,0.317,0.62,57.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
220,2026-08-25,17.0,89.0,0.099,0.032,0.104,0.2,72.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
221,2026-08-25,17.0,90.0,0.154,0.167,0.227,0.44,42.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
222,2026-08-25,17.0,91.0,0.15,0.072,0.166,0.32,64.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
223,2026-08-25,17.0,92.0,0.001,0.043,0.043,0.08,1.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
224,2026-08-25,17.0,93.0,0.118,0.044,0.126,0.24,69.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
225,2026-08-25,17.0,94.0,0.233,0.189,0.3,0.58,51.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
226,2026-08-25,18.0,68.0,-0.022,-0.379,0.38,0.74,183.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
227,2026-08-25,18.0,69.0,-0.183,-0.138,0.229,0.45,233.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
228,2026-08-25,18.0,70.0,-0.131,-0.224,0.259,0.5,210.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
229,2026-08-25,18.0,71.0,-0.182,-0.28,0.334,0.65,213.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
230,2026-08-25,18.0,72.0,-0.031,-0.13,0.134,0.26,193.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
231,2026-08-25,18.0,73.0,-0.177,-0.177,0.25,0.49,225.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
232,2026-08-25,18.0,85.0,0.207,0.199,0.287,0.56,46.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
233,2026-08-25,18.0,86.0,0.369,0.083,0.378,0.73,77.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
234,2026-08-25,18.0,87.0,0.105,0.106,0.149,0.29,44.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
235,2026-08-25,18.0,88.0,0.203,0.26,0.33,0.64,38.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
236,2026-08-25,18.0,89.0,0.308,0.003,0.308,0.6,89.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
237,2026-08-25,18.0,90.0,0.26,0.15,0.3,0.58,60.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
238,2026-08-25,18.0,91.0,0.281,0.188,0.338,0.66,56.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
239,2026-08-25,18.0,92.0,0.143,0.118,0.185,0.36,50.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
240,2026-08-25,18.0,93.0,0.134,-0.01,0.134,0.26,94.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
241,2026-08-25,18.0,94.0,0.194,0.095,0.216,0.42,63.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
242,2026-08-25,19.0,68.0,-0.142,-0.316,0.346,0.67,204.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
243,2026-08-25,19.0,69.0,-0.065,-0.25,0.258,0.5,194.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
244,2026-08-25,19.0,70.0,-0.173,-0.165,0.239,0.46,226.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
245,2026-08-25,19.0,71.0,-0.075,-0.235,0.247,0.48,197.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
246,2026-08-25,19.0,72.0,-0.127,-0.291,0.318,0.62,203.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
247,2026-08-25,19.0,73.0,-0.03,-0.429,0.43,0.84,184.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
248,2026-08-25,19.0,85.0,0.338,0.245,0.417,0.81,54.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
249,2026-08-25,19.0,86.0,0.335,0.053,0.339,0.66,81.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
250,2026-08-25,19.0,87.0,0.206,0.1,0.229,0.45,64.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
251,2026-08-25,19.0,88.0,0.163,0.206,0.263,0.51,38.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
252,2026-08-25,19.0,89.0,0.331,0.115,0.35,0.68,70.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
253,2026-08-25,19.0,90.0,0.185,0.24,0.303,0.59,37.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
254,2026-08-25,19.0,91.0,0.329,0.169,0.37,0.72,62.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
255,2026-08-25,19.0,92.0,0.284,0.335,0.439,0.85,40.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
256,2026-08-25,19.0,93.0,0.152,0.452,0.477,0.93,18.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
257,2026-08-25,19.0,94.0,0.252,0.205,0.325,0.63,50.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
258,2026-08-25,20.0,68.0,-0.272,-0.362,0.453,0.88,216.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
259,2026-08-25,20.0,69.0,-0.177,-0.395,0.433,0.84,204.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
260,2026-08-25,20.0,70.0,-0.11,-0.174,0.206,0.4,212.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
261,2026-08-25,20.0,71.0,-0.077,-0.335,0.344,0.67,192.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
262,2026-08-25,20.0,72.0,-0.359,-0.285,0.458,0.89,231.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
263,2026-08-25,20.0,73.0,-0.105,-0.097,0.143,0.28,227.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
264,2026-08-25,20.0,85.0,0.311,0.049,0.315,0.61,81.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
265,2026-08-25,20.0,86.0,0.303,0.213,0.37,0.72,54.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
266,2026-08-25,20.0,87.0,0.189,0.173,0.256,0.5,47.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
267,2026-08-25,20.0,88.0,0.193,0.174,0.26,0.51,48.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
268,2026-08-25,20.0,89.0,0.364,0.214,0.422,0.82,59.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
269,2026-08-25,20.0,90.0,0.274,0.053,0.279,0.54,79.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
270,2026-08-25,20.0,91.0,0.177,0.31,0.357,0.69,29.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
271,2026-08-25,20.0,92.0,0.222,0.352,0.416,0.81,32.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
272,2026-08-25,20.0,93.0,0.05,0.294,0.298,0.58,9.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
273,2026-08-25,20.0,94.0,0.105,0.326,0.342,0.66,17.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
274,2026-08-25,21.0,68.0,-0.16,-0.25,0.297,0.58,212.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
275,2026-08-25,21.0,69.0,-0.197,-0.134,0.238,0.46,235.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
276,2026-08-25,21.0,70.0,-0.253,-0.264,0.366,0.71,223.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
277,2026-08-25,21.0,71.0,0.026,-0.237,0.238,0.46,173.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
278,2026-08-25,21.0,72.0,-0.113,-0.189,0.22,0.43,210.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
279,2026-08-25,21.0,73.0,-0.056,-0.258,0.264,0.51,192.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
280,2026-08-25,21.0,74.0,-0.07,-0.168,0.182,0.35,202.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
281,2026-08-25,21.0,75.0,-0.322,-0.172,0.365,0.71,241.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
282,2026-08-25,21.0,76.0,-0.249,-0.119,0.276,0.54,244.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
283,2026-08-25,21.0,77.0,0.222,0.3,0.373,0.73,36.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
284,2026-08-25,21.0,78.0,0.12,0.068,0.138,0.27,60.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
285,2026-08-25,21.0,79.0,0.154,0.156,0.219,0.43,44.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
286,2026-08-25,21.0,80.0,0.109,0.026,0.112,0.22,76.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
287,2026-08-25,21.0,81.0,0.175,0.221,0.282,0.55,38.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
288,2026-08-25,21.0,82.0,0.084,0.216,0.232,0.45,21.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
289,2026-08-25,21.0,83.0,0.171,0.057,0.18,0.35,71.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
290,2026-08-25,21.0,84.0,0.11,0.213,0.24,0.47,27.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
291,2026-08-25,21.0,85.0,0.071,0.277,0.286,0.56,14.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
292,2026-08-25,21.0,86.0,0.224,0.136,0.262,0.51,58.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
293,2026-08-25,21.0,87.0,0.165,-0.026,0.167,0.32,99.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
294,2026-08-25,21.0,88.0,0.115,0.139,0.18,0.35,39.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
295,2026-08-25,21.0,89.0,0.013,0.133,0.134,0.26,5.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
296,2026-08-25,21.0,90.0,0.297,0.224,0.372,0.72,53.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
297,2026-08-25,21.0,91.0,0.251,0.055,0.257,0.5,77.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
298,2026-08-25,21.0,92.0,0.204,0.021,0.205,0.4,84.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
299,2026-08-25,21.0,93.0,0.242,0.211,0.321,0.62,48.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
300,2026-08-25,21.0,94.0,0.16,0.135,0.209,0.41,49.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
301,2026-08-25,22.0,68.0,-0.049,-0.39,0.393,0.76,187.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
302,2026-08-25,22.0,69.0,-0.121,-0.194,0.229,0.45,212.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
303,2026-08-25,22.0,70.0,-0.134,-0.276,0.307,0.6,205.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
