weather_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,air_temp_celsius,humidity_pct,precipitation_mm,weather_code,weather_condition,wind_speed_mps,wind_speed_kmph,wind_direction_deg,wind_gust_mps,surface_pressure_hpa,visibility_km,cloud_cover_pct,venturing_safety_index,source
112,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 15:00:00,31.2,71.2,0.0,2,Partly cloudy,9.2,33.1,247,14.7,1008.5,9.4,58.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
113,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 16:00:00,31.0,76.0,0.0,1,Mainly clear,7.5,27.0,244,10.2,1008.1,9.6,48.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
114,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 17:00:00,31.0,71.9,0.0,2,Partly cloudy,9.3,33.5,246,14.4,1007.6,8.4,52.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
115,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 18:00:00,30.5,79.3,0.0,1,Mainly clear,7.8,28.1,283,12.2,1007.6,9.0,49.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
116,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 19:00:00,29.5,82.8,0.0,1,Mainly clear,7.1,25.6,248,10.0,1007.9,9.6,40.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
117,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 20:00:00,28.3,82.4,0.0,1,Mainly clear,6.6,23.8,265,9.5,1008.5,9.2,30.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
118,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 21:00:00,28.0,89.0,0.0,1,Mainly clear,3.9,14.0,268,6.0,1009.4,8.7,37.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
119,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 22:00:00,27.5,90.6,0.0,1,Mainly clear,5.7,20.5,279,7.7,1010.4,8.4,22.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
120,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-07-31 23:00:00,27.0,89.3,0.0,1,Mainly clear,3.8,13.7,260,5.9,1010.3,8.5,21.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
121,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 00:00:00,25.5,94.4,0.0,0,Clear sky,8.4,30.2,240,12.9,1010.6,9.0,18.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
122,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 01:00:00,25.7,94.7,0.0,0,Clear sky,4.8,17.3,282,6.4,1010.4,8.3,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
123,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 02:00:00,26.1,92.5,0.0,0,Clear sky,3.2,11.5,266,4.5,1009.7,8.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
124,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 03:00:00,26.4,94.0,0.0,0,Clear sky,7.9,28.4,285,10.9,1008.8,7.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
125,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 04:00:00,26.2,91.9,3.7,63,Moderate rain,5.8,20.9,269,7.7,1008.0,1.6,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
126,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 05:00:00,26.0,90.7,0.0,1,Mainly clear,2.3,8.3,284,3.2,1008.3,8.8,35.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
127,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 06:00:00,27.0,86.9,2.2,63,Moderate rain,4.6,16.6,278,6.5,1007.5,4.4,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
128,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 07:00:00,27.9,86.2,0.0,1,Mainly clear,5.3,19.1,266,8.1,1008.3,8.9,31.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
129,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 08:00:00,28.4,84.9,0.0,1,Mainly clear,7.7,27.7,260,10.5,1008.1,8.3,36.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
130,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 09:00:00,29.5,77.4,0.0,1,Mainly clear,1.1,4.0,239,1.4,1008.8,7.7,36.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
131,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 10:00:00,29.2,77.2,0.0,1,Mainly clear,5.3,19.1,237,8.1,1010.1,8.9,36.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
132,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 11:00:00,30.4,70.8,1.4,61,Slight rain,6.1,22.0,235,9.0,1010.9,6.2,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
133,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 12:00:00,30.9,70.5,0.0,1,Mainly clear,8.2,29.5,263,11.0,1010.2,9.7,47.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
134,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 13:00:00,31.4,68.8,0.0,1,Mainly clear,9.0,32.4,237,13.6,1009.9,10.2,48.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
135,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 14:00:00,31.4,70.2,0.0,2,Partly cloudy,7.5,27.0,239,11.6,1010.0,9.2,68.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
136,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 15:00:00,31.6,69.4,0.0,2,Partly cloudy,9.2,33.1,239,14.0,1009.7,8.7,78.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
137,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 16:00:00,30.7,72.3,19.6,95,Thunderstorm with lightning,13.8,49.7,246,20.9,1009.0,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
138,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 17:00:00,30.5,73.3,0.0,1,Mainly clear,6.7,24.1,237,8.9,1008.3,8.2,48.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
139,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 18:00:00,30.0,77.0,0.0,1,Mainly clear,11.3,40.7,254,15.9,1007.6,9.4,48.4,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
140,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 19:00:00,29.9,77.8,0.0,1,Mainly clear,8.4,30.2,256,13.2,1008.6,8.1,47.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
141,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 20:00:00,29.1,84.8,0.0,1,Mainly clear,5.2,18.7,280,7.9,1008.2,8.3,29.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
142,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 21:00:00,27.7,87.6,0.0,1,Mainly clear,3.8,13.7,261,5.4,1009.3,7.6,40.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
143,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 22:00:00,26.9,86.1,0.0,1,Mainly clear,6.6,23.8,242,10.1,1009.0,8.8,23.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
144,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-01 23:00:00,26.5,88.3,0.0,1,Mainly clear,3.6,13.0,247,5.1,1010.6,8.9,34.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
145,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 00:00:00,25.9,92.2,0.0,1,Mainly clear,8.2,29.5,275,12.7,1010.1,8.4,25.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
146,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 01:00:00,25.7,93.8,0.0,1,Mainly clear,4.4,15.8,282,6.4,1010.1,8.2,20.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
147,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 02:00:00,25.7,90.6,0.0,1,Mainly clear,5.1,18.4,261,7.3,1010.1,8.3,33.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
148,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 03:00:00,26.2,92.1,0.0,0,Clear sky,2.6,9.4,240,4.1,1009.4,9.3,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
149,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 04:00:00,26.0,93.3,0.0,1,Mainly clear,5.4,19.4,269,8.6,1008.9,8.2,39.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
150,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 05:00:00,26.6,93.0,0.0,1,Mainly clear,6.6,23.8,268,9.0,1008.6,7.7,35.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
151,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 06:00:00,27.2,86.8,0.0,1,Mainly clear,5.1,18.4,274,8.0,1007.8,8.8,39.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
152,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 07:00:00,27.6,87.2,0.0,1,Mainly clear,2.3,8.3,273,3.5,1008.6,9.2,26.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
153,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 08:00:00,28.4,82.3,0.0,2,Partly cloudy,4.5,16.2,253,6.3,1008.4,8.3,50.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
154,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 09:00:00,28.8,74.4,0.0,2,Partly cloudy,2.1,7.6,239,2.9,1008.7,9.5,57.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
155,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 10:00:00,29.6,80.2,0.0,1,Mainly clear,3.9,14.0,259,5.7,1010.2,8.0,32.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
156,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 11:00:00,30.9,78.0,0.0,2,Partly cloudy,5.5,19.8,271,8.5,1010.8,9.0,58.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
157,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 12:00:00,30.9,71.0,0.0,1,Mainly clear,8.0,28.8,248,11.6,1009.9,8.6,44.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
158,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 13:00:00,31.2,72.6,0.0,1,Mainly clear,5.7,20.5,249,8.6,1010.6,9.0,46.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
159,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 14:00:00,31.5,67.5,0.0,1,Mainly clear,6.1,22.0,240,9.2,1009.7,9.5,41.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
160,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 15:00:00,31.2,70.9,0.0,2,Partly cloudy,11.0,39.6,267,14.4,1009.2,9.4,57.9,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
161,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 16:00:00,30.9,71.2,6.4,63,Moderate rain,7.3,26.3,256,10.8,1008.1,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
162,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 17:00:00,30.7,74.6,0.0,1,Mainly clear,9.9,35.6,268,14.1,1007.7,9.1,45.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
163,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 18:00:00,29.6,80.1,0.0,1,Mainly clear,9.4,33.8,246,14.7,1007.2,9.4,38.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
164,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 19:00:00,29.8,75.7,0.0,1,Mainly clear,11.1,40.0,284,16.1,1008.2,9.2,23.9,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
165,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 20:00:00,28.2,79.1,0.0,1,Mainly clear,6.3,22.7,241,10.1,1007.5,9.0,46.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
166,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 21:00:00,27.5,82.0,2.6,63,Moderate rain,2.5,9.0,238,3.5,1009.3,3.7,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
167,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 22:00:00,27.2,85.2,0.0,1,Mainly clear,6.0,21.6,251,8.8,1009.8,8.0,36.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
168,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 23:00:00,27.2,91.7,0.0,1,Mainly clear,4.4,15.8,283,6.5,1009.8,7.9,24.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
169,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 00:00:00,26.1,90.1,0.0,1,Mainly clear,2.9,10.4,252,4.4,1010.2,8.7,26.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
170,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 01:00:00,25.3,93.5,0.0,0,Clear sky,4.8,17.3,266,7.0,1010.7,8.1,15.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
171,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 02:00:00,25.7,94.3,0.0,0,Clear sky,6.2,22.3,250,8.1,1010.0,7.6,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
172,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 03:00:00,25.0,95.2,0.0,0,Clear sky,1.0,3.6,261,1.5,1008.5,8.6,13.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
173,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 04:00:00,26.1,92.7,0.0,0,Clear sky,4.0,14.4,275,6.2,1008.9,8.8,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
174,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 05:00:00,26.4,89.4,0.0,1,Mainly clear,2.9,10.4,284,4.1,1008.3,8.7,30.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
175,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 06:00:00,27.1,89.9,0.0,0,Clear sky,5.5,19.8,260,7.4,1008.6,8.3,13.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
176,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 07:00:00,27.5,84.9,0.0,1,Mainly clear,5.5,19.8,257,8.7,1008.1,7.6,29.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
177,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 08:00:00,28.1,81.7,0.0,1,Mainly clear,5.6,20.2,268,8.3,1007.9,9.5,32.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
178,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 09:00:00,29.3,78.1,0.0,1,Mainly clear,4.0,14.4,238,6.0,1008.8,8.9,42.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
179,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 10:00:00,30.0,78.1,0.0,1,Mainly clear,1.8,6.5,256,2.6,1010.1,8.8,32.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
180,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 11:00:00,30.0,69.5,0.0,1,Mainly clear,5.9,21.2,236,9.0,1010.4,7.9,45.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
181,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 12:00:00,30.7,71.9,0.0,2,Partly cloudy,8.8,31.7,247,11.5,1009.5,9.4,54.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
182,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 13:00:00,31.2,67.9,0.0,2,Partly cloudy,8.2,29.5,259,10.9,1010.7,8.8,52.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
183,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 14:00:00,31.2,72.8,0.0,2,Partly cloudy,5.6,20.2,274,8.1,1009.0,9.6,50.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
184,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 15:00:00,30.9,73.5,0.0,2,Partly cloudy,7.6,27.4,280,10.0,1009.4,8.8,78.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
185,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 16:00:00,31.2,71.7,0.0,2,Partly cloudy,11.3,40.7,261,14.9,1009.1,8.8,59.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
186,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 17:00:00,31.3,73.4,0.0,1,Mainly clear,8.8,31.7,236,11.6,1007.8,8.6,37.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
187,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 18:00:00,30.3,74.4,0.0,2,Partly cloudy,9.5,34.2,240,12.8,1007.3,9.4,58.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
188,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 19:00:00,29.6,77.2,0.0,2,Partly cloudy,11.2,40.3,241,15.3,1007.3,9.2,54.1,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
189,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 20:00:00,28.6,86.3,0.0,2,Partly cloudy,6.2,22.3,265,9.9,1008.1,8.8,50.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
190,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 21:00:00,28.0,87.4,0.0,0,Clear sky,3.0,10.8,246,4.7,1008.9,7.5,18.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
191,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 22:00:00,27.9,86.1,0.0,1,Mainly clear,4.0,14.4,267,6.3,1009.6,8.3,32.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
192,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 23:00:00,26.4,91.5,0.0,1,Mainly clear,7.4,26.6,271,11.5,1010.0,8.9,25.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
193,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 00:00:00,26.1,90.3,0.0,1,Mainly clear,3.3,11.9,246,5.1,1010.5,8.4,28.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
194,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 01:00:00,25.9,97.6,0.0,1,Mainly clear,9.2,33.1,263,12.8,1010.2,8.3,20.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
195,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 02:00:00,26.2,95.9,0.0,0,Clear sky,2.3,8.3,247,3.0,1009.6,7.7,10.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
196,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 03:00:00,25.5,95.3,0.0,1,Mainly clear,5.2,18.7,244,7.7,1009.9,7.9,25.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
197,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 04:00:00,26.0,92.9,0.0,0,Clear sky,5.7,20.5,253,9.0,1008.1,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
198,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 05:00:00,26.8,90.2,1.7,61,Slight rain,3.8,13.7,265,6.0,1008.9,6.2,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
199,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 06:00:00,26.8,90.6,0.0,0,Clear sky,4.8,17.3,267,6.9,1007.6,8.4,15.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
200,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 07:00:00,27.5,89.0,0.0,1,Mainly clear,7.4,26.6,248,11.4,1009.0,8.4,38.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
201,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 08:00:00,29.0,84.2,0.0,1,Mainly clear,6.2,22.3,257,9.0,1008.1,8.4,41.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
202,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 09:00:00,28.8,77.1,0.0,1,Mainly clear,5.4,19.4,285,8.2,1009.0,9.0,27.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
203,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 10:00:00,30.1,79.4,0.0,1,Mainly clear,3.9,14.0,277,5.5,1009.1,9.4,48.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
204,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 11:00:00,29.7,70.6,0.0,1,Mainly clear,2.0,7.2,236,2.6,1010.3,8.9,39.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
205,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 12:00:00,31.2,67.3,0.0,2,Partly cloudy,10.4,37.4,244,16.1,1010.3,9.2,52.4,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
206,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 13:00:00,31.7,67.6,0.0,2,Partly cloudy,8.9,32.0,257,12.9,1010.1,9.7,52.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
207,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 14:00:00,31.6,70.1,0.0,2,Partly cloudy,9.2,33.1,283,13.8,1009.1,8.7,51.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
208,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 15:00:00,30.8,70.5,5.2,63,Moderate rain,7.0,25.2,257,10.7,1009.0,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
209,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 16:00:00,30.9,69.6,0.0,2,Partly cloudy,10.1,36.4,280,14.2,1007.3,9.5,55.1,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
210,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 17:00:00,29.8,72.0,0.0,2,Partly cloudy,6.2,22.3,263,8.4,1008.4,9.1,55.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
211,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 18:00:00,29.2,78.0,0.0,1,Mainly clear,7.0,25.2,263,10.9,1007.5,8.9,36.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
212,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 19:00:00,29.4,80.1,0.0,1,Mainly clear,7.8,28.1,239,11.4,1008.1,7.3,30.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
213,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 20:00:00,28.6,83.8,0.0,1,Mainly clear,2.7,9.7,262,4.0,1007.3,8.3,35.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
214,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 21:00:00,27.7,88.0,0.0,1,Mainly clear,3.1,11.2,252,4.2,1008.7,9.3,30.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
215,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 22:00:00,27.2,87.8,0.0,1,Mainly clear,1.7,6.1,274,2.7,1009.5,8.4,32.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
216,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 23:00:00,26.4,97.3,0.0,1,Mainly clear,3.1,11.2,254,4.8,1010.3,7.4,20.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
217,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 00:00:00,26.4,91.6,0.0,0,Clear sky,6.4,23.0,255,9.9,1011.2,8.8,16.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
218,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 01:00:00,26.0,92.5,0.0,0,Clear sky,6.4,23.0,280,10.0,1009.8,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
219,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 02:00:00,25.3,95.4,0.0,0,Clear sky,2.6,9.4,279,3.4,1010.7,8.9,12.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
220,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 03:00:00,25.7,95.1,0.0,1,Mainly clear,5.3,19.1,256,8.3,1008.5,9.5,25.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
221,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 04:00:00,26.3,93.6,0.0,0,Clear sky,3.9,14.0,278,5.3,1008.6,8.9,17.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
222,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 05:00:00,26.1,93.2,0.0,1,Mainly clear,4.3,15.5,253,6.2,1008.7,8.3,32.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
223,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 06:00:00,26.7,87.3,0.0,0,Clear sky,5.5,19.8,247,7.3,1008.3,8.0,19.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
