sst_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,sst_celsius,sst_anomaly_celsius,thermal_front_gradient_c_km,source
156,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 11:00:00,28.65,1.18,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
157,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 12:00:00,28.93,1.46,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
158,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 13:00:00,29.06,1.59,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
159,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 14:00:00,28.51,1.04,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
160,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 15:00:00,28.86,1.39,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
161,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 16:00:00,29.24,1.77,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
162,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 17:00:00,28.73,1.26,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
163,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 18:00:00,29.08,1.61,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
164,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 19:00:00,28.54,1.07,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
165,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 20:00:00,28.49,1.02,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
166,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 21:00:00,28.58,1.11,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
167,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 22:00:00,28.39,0.92,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
168,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-02 23:00:00,28.2,0.73,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
169,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 00:00:00,28.39,0.92,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
170,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 01:00:00,27.89,0.42,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
171,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 02:00:00,28.0,0.53,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
172,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 03:00:00,28.1,0.63,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
173,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 04:00:00,28.07,0.6,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
174,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 05:00:00,27.98,0.51,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
175,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 06:00:00,28.07,0.6,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
176,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 07:00:00,28.39,0.92,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
177,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 08:00:00,28.52,1.05,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
178,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 09:00:00,28.56,1.09,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
179,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 10:00:00,28.51,1.04,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
180,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 11:00:00,28.68,1.21,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
181,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 12:00:00,28.86,1.39,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
182,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 13:00:00,28.96,1.49,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
183,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 14:00:00,29.07,1.6,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
184,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 15:00:00,28.98,1.51,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
185,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 16:00:00,29.12,1.65,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
186,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 17:00:00,29.06,1.59,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
187,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 18:00:00,29.06,1.59,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
188,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 19:00:00,28.76,1.29,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
189,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 20:00:00,28.69,1.22,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
190,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 21:00:00,28.49,1.02,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
191,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 22:00:00,28.26,0.79,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
192,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-03 23:00:00,28.57,1.1,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
193,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 00:00:00,28.33,0.86,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
194,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 01:00:00,28.2,0.73,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
195,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 02:00:00,28.02,0.55,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
196,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 03:00:00,27.87,0.4,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
197,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 04:00:00,28.17,0.7,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
198,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 05:00:00,28.05,0.58,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
199,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 06:00:00,28.22,0.75,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
200,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 07:00:00,28.17,0.7,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
201,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 08:00:00,28.42,0.95,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
202,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 09:00:00,28.43,0.96,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
203,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 10:00:00,28.57,1.1,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
204,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 11:00:00,28.79,1.32,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
205,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 12:00:00,28.65,1.18,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
206,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 13:00:00,28.73,1.26,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
207,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 14:00:00,28.88,1.41,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
208,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 15:00:00,28.98,1.51,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
209,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 16:00:00,29.12,1.65,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
210,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 17:00:00,28.92,1.45,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
211,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 18:00:00,28.86,1.39,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
212,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 19:00:00,28.72,1.25,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
213,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 20:00:00,28.69,1.22,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
214,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 21:00:00,28.39,0.92,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
215,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 22:00:00,28.36,0.89,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
216,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-04 23:00:00,28.32,0.85,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
217,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 00:00:00,28.19,0.72,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
218,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 01:00:00,28.08,0.61,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
219,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 02:00:00,28.03,0.56,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
220,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 03:00:00,28.08,0.61,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
221,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 04:00:00,28.35,0.88,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
222,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 05:00:00,27.96,0.49,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
223,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 06:00:00,28.48,1.01,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
224,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 07:00:00,28.14,0.67,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
225,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 08:00:00,28.06,0.59,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
226,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 09:00:00,28.43,0.96,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
227,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 10:00:00,28.69,1.22,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
228,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 11:00:00,29.04,1.57,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
229,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 12:00:00,28.73,1.26,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
230,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 13:00:00,29.02,1.55,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
231,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 14:00:00,28.79,1.32,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
232,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 15:00:00,29.28,1.81,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
233,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 16:00:00,29.17,1.7,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
234,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 17:00:00,28.87,1.4,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
235,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 18:00:00,28.61,1.14,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
236,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 19:00:00,28.96,1.49,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
237,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 20:00:00,28.62,1.15,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
238,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 21:00:00,28.7,1.23,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
239,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 22:00:00,28.38,0.91,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
240,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-05 23:00:00,28.27,0.8,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
241,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 00:00:00,28.09,0.62,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
242,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 01:00:00,28.17,0.7,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
243,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 02:00:00,28.04,0.57,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
244,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 03:00:00,28.09,0.62,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
245,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 04:00:00,27.8,0.33,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
246,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 05:00:00,28.27,0.8,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
247,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 06:00:00,28.39,0.92,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
248,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 07:00:00,28.28,0.81,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
249,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 08:00:00,28.69,1.22,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
250,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 09:00:00,28.77,1.3,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
251,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 10:00:00,28.74,1.27,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
252,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 11:00:00,28.96,1.49,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
253,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 12:00:00,29.02,1.55,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
254,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 13:00:00,28.68,1.21,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
255,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 14:00:00,28.95,1.48,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
256,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 15:00:00,29.12,1.65,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
257,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 16:00:00,29.24,1.77,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
258,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 17:00:00,28.74,1.27,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
259,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 18:00:00,28.61,1.14,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
260,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 19:00:00,28.75,1.28,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
261,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 20:00:00,28.33,0.86,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
262,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 21:00:00,28.5,1.03,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
263,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 22:00:00,28.44,0.97,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
264,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-06 23:00:00,28.12,0.65,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
265,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 00:00:00,28.15,0.68,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
266,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 01:00:00,28.22,0.75,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
267,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 02:00:00,27.95,0.48,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
268,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 03:00:00,27.89,0.42,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
269,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 04:00:00,28.01,0.54,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
270,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 05:00:00,27.92,0.45,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
271,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 06:00:00,28.45,0.98,0.13,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
272,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 07:00:00,28.26,0.79,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
273,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 08:00:00,28.28,0.81,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
274,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 09:00:00,28.54,1.07,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
275,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 10:00:00,28.62,1.15,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
276,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 11:00:00,28.73,1.26,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
277,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 12:00:00,28.78,1.31,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
278,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 13:00:00,28.86,1.39,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
279,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 14:00:00,28.77,1.3,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
280,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 15:00:00,29.21,1.74,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
281,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 16:00:00,29.08,1.61,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
282,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 17:00:00,28.99,1.52,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
283,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 18:00:00,28.84,1.37,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
284,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 19:00:00,28.62,1.15,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
285,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 20:00:00,28.53,1.06,0.13,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
286,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 21:00:00,28.3,0.83,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
287,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 22:00:00,28.28,0.81,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
288,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-07 23:00:00,28.1,0.63,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
289,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 00:00:00,28.41,0.94,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
290,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 01:00:00,28.21,0.74,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
291,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 02:00:00,28.04,0.57,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
292,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 03:00:00,27.88,0.41,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
293,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 04:00:00,27.87,0.4,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
294,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 05:00:00,28.05,0.58,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
295,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 06:00:00,28.29,0.82,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
296,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 07:00:00,28.55,1.08,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
297,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 08:00:00,28.17,0.7,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
298,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 09:00:00,28.59,1.12,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
299,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 10:00:00,28.54,1.07,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
300,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 11:00:00,28.69,1.22,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
301,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 12:00:00,28.87,1.4,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
302,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 13:00:00,28.82,1.35,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
303,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 14:00:00,28.96,1.49,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
304,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 15:00:00,28.87,1.4,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
305,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 16:00:00,28.91,1.44,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
306,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 17:00:00,29.06,1.59,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
307,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 18:00:00,28.88,1.41,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
308,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 19:00:00,28.87,1.4,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
309,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 20:00:00,28.54,1.07,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
310,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 21:00:00,28.6,1.13,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
311,1,Veraval Fishing Harbor,Gujarat,20.905,70.357,2026-08-08 22:00:00,28.14,0.67,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
